# Class red_S1 blue_S1 green_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 edev_S1 sdev_S1 bcdev_S1 NDVI_S1 LAI_S1 MNDWI_S1 rain_S1 red_S2 blue_S2 green_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 edev_S2 sdev_S2 bcdev_S2 NDVI_S2 LAI_S2 MNDWI_S2 rain_S2 red_S3 blue_S3 green_S3 nir_S3 swir_1_S3 swir_2_S3 red_edge_1_S3 red_edge_2_S3 red_edge_3_S3 edev_S3 sdev_S3 bcdev_S3 NDVI_S3 LAI_S3 MNDWI_S3 rain_S3 slope
1.000000 0.146680 0.071211 0.103770 0.239591 0.294398 0.217678 0.171730 0.197494 0.215114 2.837983 6.528310 3.105206 0.238474 0.401601 -0.485020 178.175903 0.093649 0.075887 0.099671 0.252710 0.178958 0.115988 0.130170 0.223557 0.255855 1.934379 4.522381 1.880556 0.464804 1.069877 -0.300681 1100.791504 0.052107 0.040168 0.072990 0.301594 0.197199 0.107906 0.118238 0.264856 0.303266 2.455729 5.654510 2.783942 0.709475 1.615814 -0.458048 664.138550 15.811388
0.000000 0.217056 0.071538 0.109485 0.285512 0.457471 0.403171 0.249500 0.264451 0.280340 3.293091 7.975995 3.931862 0.139231 0.191820 -0.622662 93.924667 0.221019 0.087257 0.117597 0.289547 0.462606 0.417639 0.258398 0.279515 0.297632 2.356597 6.153615 2.982004 0.134214 0.202392 -0.596012 29.791557 0.207389 0.086408 0.119891 0.330573 0.466945 0.402711 0.256651 0.312457 0.337132 1.822231 4.788482 2.620919 0.232090 0.471879 -0.601537 295.878601 3.749928
0.000000 0.057205 0.044251 0.064954 0.227296 0.193231 0.120925 0.107708 0.205916 0.234794 3.037138 6.745619 3.064186 0.597798 1.138973 -0.496837 341.087097 0.088181 0.058645 0.070697 0.186197 0.230468 0.167862 0.122165 0.158255 0.178859 3.235641 6.449811 3.221059 0.357307 0.579382 -0.528859 107.513184 0.063155 0.067174 0.089049 0.317915 0.190680 0.109350 0.122179 0.276786 0.322086 1.623407 4.336337 1.929609 0.670478 1.779924 -0.362636 377.706116 2.496127
0.000000 0.112342 0.064570 0.085655 0.163812 0.246401 0.221519 0.133346 0.144231 0.154431 3.191667 7.737443 3.143507 0.166666 0.189837 -0.484057 5.887333 0.078185 0.050060 0.096784 0.302826 0.262315 0.180526 0.147408 0.274449 0.309804 1.650431 3.528792 1.961349 0.592132 1.350741 -0.459917 736.418457 0.094053 0.049034 0.074148 0.216690 0.252343 0.155422 0.132340 0.181893 0.205897 2.456080 5.092676 2.659863 0.394335 0.673806 -0.544109 325.543518 1.422589
1.000000 0.302026 0.148047 0.212418 0.399459 0.448616 0.318809 0.334012 0.351355 0.374778 2.909864 8.606718 3.616461 0.141502 0.304417 -0.357380 156.665787 0.112006 0.077460 0.095919 0.218763 0.243509 0.199610 0.137022 0.184225 0.209863 1.383582 4.195671 1.436045 0.310586 0.634544 -0.434293 542.396973 0.193126 0.095854 0.140597 0.323872 0.293793 0.189990 0.234536 0.275072 0.304559 2.147889 4.834807 2.606793 0.252951 0.549287 -0.352675 323.319122 1.590503
0.000000 0.211853 0.062829 0.098381 0.287677 0.439786 0.370671 0.251239 0.268875 0.282903 3.052710 8.183590 3.673769 0.149230 0.203404 -0.630605 25.789740 0.216189 0.091727 0.122939 0.313978 0.433875 0.356917 0.262257 0.299251 0.318659 2.284909 5.354269 2.886693 0.179648 0.331314 -0.559738 95.486435 0.154330 0.052526 0.091578 0.308660 0.370044 0.292455 0.210987 0.293867 0.315584 2.375305 6.371095 2.729667 0.323603 0.611451 -0.596695 366.041016 7.389569
0.000000 0.051347 0.030027 0.047629 0.154970 0.176733 0.118531 0.085028 0.128234 0.145713 3.601287 5.950724 3.303080 0.506035 0.621851 -0.574386 168.136017 0.036701 0.032477 0.057385 0.254623 0.170948 0.090859 0.093568 0.225358 0.260097 2.957181 5.587989 2.849516 0.752998 1.500762 -0.497360 592.577515 0.025836 0.026332 0.048237 0.263308 0.176730 0.087555 0.080658 0.220627 0.262328 3.722385 7.594237 3.666196 0.822936 1.640015 -0.567761 528.872192 19.031919
1.000000 0.147849 0.087313 0.115742 0.221910 0.264489 0.196352 0.168403 0.199341 0.216924 3.279571 6.633172 3.539785 0.201566 0.349491 -0.398342 37.249218 0.064857 0.059703 0.086486 0.283507 0.179707 0.106596 0.113998 0.245677 0.284752 1.470936 4.119151 1.819544 0.630152 1.504846 -0.353080 897.456543 0.071990 0.042590 0.073872 0.263512 0.224959 0.141169 0.126137 0.234368 0.263223 2.322355 4.681571 2.537575 0.572273 1.138549 -0.501244 380.450989 12.323908
0.000000 0.236174 0.127138 0.168568 0.305157 0.453208 0.345192 0.274938 0.284001 0.302916 2.785593 8.107840 3.474257 0.125164 0.219641 -0.458028 79.217247 0.234322 0.122987 0.165950 0.302768 0.440176 0.348207 0.273587 0.286631 0.305444 3.255129 8.120175 3.867858 0.127309 0.216956 -0.452846 1.191350 0.253491 0.137688 0.183872 0.325264 0.465377 0.376271 0.296791 0.311713 0.331736 2.211781 7.074950 2.967381 0.120120 0.227147 -0.434137 265.357727 4.166667
1.000000 0.148502 0.090954 0.117852 0.187742 0.231796 0.188803 0.158440 0.164204 0.174546 3.587887 8.070481 3.761380 0.116701 0.139340 -0.323665 191.189560 0.084494 0.070368 0.074293 0.119627 0.176553 0.153803 0.097749 0.104872 0.115736 2.767090 5.615261 2.614941 0.173124 0.170319 -0.397837 739.136353 0.070560 0.041198 0.073695 0.308050 0.192601 0.122103 0.121718 0.260326 0.293823 2.279548 4.893543 2.572364 0.609398 1.352009 -0.446518 289.086975 4.487638
1.000000 0.073840 0.037212 0.052430 0.108825 0.219144 0.186939 0.107392 0.112589 0.126159 3.271369 6.602071 2.967014 0.191574 0.141046 -0.583719 150.482132 0.083535 0.057361 0.069580 0.131068 0.202557 0.179901 0.099266 0.113207 0.125037 2.644215 5.231462 2.425709 0.215758 0.225523 -0.483931 553.606995 0.113722 0.054750 0.089201 0.255768 0.197055 0.119373 0.155986 0.213585 0.244228 1.852352 3.847831 2.077396 0.384988 0.726366 -0.373214 351.694397 7.660324
1.000000 0.120300 0.066880 0.089600 0.172323 0.267278 0.230629 0.136703 0.148803 0.162064 1.306005 3.992188 1.485898 0.177718 0.218339 -0.500884 145.500458 0.085959 0.054803 0.071347 0.156505 0.238974 0.213585 0.106844 0.134606 0.150849 2.573443 4.748084 2.520540 0.295864 0.392007 -0.540025 545.798096 0.143574 0.076448 0.110468 0.247294 0.249114 0.163802 0.176879 0.214261 0.238465 2.051033 4.887038 2.241104 0.264999 0.484878 -0.389439 347.552429 4.327152
1.000000 0.152743 0.086354 0.116152 0.201323 0.271183 0.215489 0.173135 0.183060 0.194945 3.616692 7.867537 3.880199 0.135854 0.180874 -0.395460 144.600220 0.068117 0.046978 0.055610 0.093117 0.158315 0.129525 0.079120 0.084419 0.092757 2.652548 5.434793 1.942618 0.149590 0.074442 -0.475861 556.632080 0.095778 0.055418 0.100197 0.254858 0.196005 0.118338 0.154953 0.227813 0.247750 2.004965 4.632915 2.189806 0.453619 0.899622 -0.321562 363.591644 13.115414
1.000000 0.122909 0.076142 0.096543 0.169679 0.241673 0.212361 0.138651 0.146766 0.160642 3.070338 7.693565 3.025343 0.156484 0.194467 -0.437206 170.500336 0.141657 0.106477 0.122852 0.188207 0.251589 0.224374 0.159851 0.171286 0.185915 2.294624 5.811212 2.380872 0.145381 0.235900 -0.343810 716.924255 0.141356 0.075319 0.130170 0.326031 0.246643 0.156963 0.215578 0.284196 0.310389 2.585289 5.323079 2.979748 0.394604 0.917985 -0.306917 286.373901 3.173239
1.000000 0.133461 0.070322 0.100581 0.195900 0.237527 0.177222 0.158801 0.175566 0.190556 3.230546 7.255059 3.362752 0.188246 0.262073 -0.409318 151.933655 0.088303 0.056723 0.071405 0.135737 0.159500 0.124358 0.109110 0.123743 0.137431 2.416232 5.433541 2.123238 0.215434 0.235683 -0.372365 794.389160 0.070869 0.036818 0.078870 0.306562 0.184132 0.108860 0.135855 0.253938 0.292908 1.793991 4.063382 2.089649 0.622499 1.346562 -0.400624 377.118469 2.357023
1.000000 0.184366 0.109758 0.143163 0.236664 0.293488 0.237267 0.201644 0.213500 0.228877 3.456265 7.546291 3.779539 0.124285 0.194231 -0.345950 169.977112 0.110287 0.084454 0.094400 0.155657 0.217093 0.189068 0.130257 0.147175 0.161856 2.084356 5.736363 2.185482 0.170598 0.221138 -0.384681 717.441040 0.076328 0.048152 0.064212 0.146429 0.180266 0.135982 0.098636 0.132650 0.148611 2.668559 4.758417 2.608651 0.324394 0.404284 -0.472125 286.525757 3.773077
1.000000 0.103676 0.059470 0.082862 0.177196 0.179145 0.134517 0.132236 0.161778 0.178852 2.510230 4.897250 2.370025 0.266326 0.373268 -0.367447 160.152802 0.077890 0.063136 0.071657 0.111241 0.131478 0.106663 0.095488 0.104896 0.111889 2.587386 4.814623 2.132551 0.180550 0.160818 -0.293956 793.408264 0.061490 0.037989 0.070660 0.236462 0.145999 0.090745 0.116737 0.206752 0.232065 2.156520 4.529971 2.127573 0.575636 1.069188 -0.351529 372.101685 3.726780
1.000000 0.207228 0.111509 0.151774 0.287999 0.382374 0.301787 0.231318 0.254218 0.278231 2.718314 6.452552 3.341125 0.166740 0.331320 -0.434375 361.040741 0.105590 0.086494 0.107281 0.246204 0.236406 0.174282 0.143095 0.226709 0.251883 2.135739 5.055427 2.402459 0.382416 0.861814 -0.375705 850.567688 0.102855 0.063370 0.100075 0.292552 0.229781 0.143396 0.165950 0.259401 0.290522 1.935499 4.031871 2.144750 0.466608 1.078171 -0.397620 371.754974 7.682954
1.000000 0.187306 0.095979 0.137236 0.276464 0.318207 0.244564 0.221443 0.247872 0.267283 2.769577 7.407552 3.113226 0.188753 0.361896 -0.398334 219.701172 0.119139 0.068163 0.097114 0.252212 0.206582 0.159434 0.158586 0.223506 0.247946 1.993961 3.907854 2.132655 0.335049 0.655649 -0.344175 834.125732 0.076226 0.035914 0.065080 0.229644 0.186982 0.118022 0.125610 0.197396 0.224645 2.290751 4.057061 2.346857 0.500295 0.858104 -0.480510 405.376526 12.610621
1.000000 0.189615 0.086900 0.127020 0.266322 0.343666 0.273942 0.224469 0.241213 0.259132 3.218095 7.676159 3.645364 0.171556 0.283630 -0.459172 153.733032 0.122256 0.064390 0.089872 0.192459 0.228093 0.189956 0.147746 0.169541 0.183872 2.544937 7.275191 2.480224 0.224304 0.327049 -0.428361 597.396484 0.076570 0.040594 0.070470 0.247107 0.180268 0.110725 0.130103 0.203447 0.230698 2.221193 4.458549 2.252089 0.528130 0.988127 -0.432855 389.320679 19.318323
1.000000 0.124520 0.058512 0.086609 0.214483 0.289284 0.231527 0.151822 0.187279 0.208160 3.115967 6.479882 3.336923 0.266760 0.425156 -0.532405 452.498474 0.085799 0.076403 0.104978 0.306145 0.208913 0.126313 0.143401 0.270318 0.307198 2.128706 5.441222 2.433305 0.576270 1.496204 -0.331189 1119.481934 0.076233 0.050983 0.089271 0.320407 0.213843 0.128716 0.142149 0.265452 0.301746 1.847823 4.803651 2.198422 0.618079 1.486281 -0.414476 514.765137 17.323853
1.000000 0.147350 0.077087 0.107075 0.211204 0.308431 0.245143 0.169536 0.183403 0.198847 3.364036 7.016916 3.526944 0.177718 0.261771 -0.481947 162.182755 0.099029 0.081610 0.098448 0.226836 0.226421 0.169088 0.130683 0.194394 0.217429 1.752942 4.032656 1.962873 0.382484 0.831135 -0.386650 483.256348 0.074779 0.037563 0.068230 0.215616 0.219039 0.146138 0.120276 0.183745 0.205680 2.068388 3.886748 2.045728 0.477928 0.805816 -0.524167 414.719360 5.614247
1.000000 0.039448 0.021690 0.037452 0.292999 0.152101 0.080901 0.078967 0.213989 0.269873 3.389864 7.086226 3.351408 0.758963 1.564642 -0.596656 299.855225 0.033753 0.025409 0.040062 0.279424 0.128402 0.065760 0.073660 0.212377 0.270223 3.080672 6.372229 2.796318 0.784468 1.602886 -0.518938 897.162964 0.023331 0.010222 0.025172 0.232018 0.119323 0.057819 0.065948 0.177456 0.219705 3.710420 7.060232 3.457450 0.815188 1.326238 -0.646496 361.444214 8.353727
0.000000 0.099359 0.054232 0.074194 0.217511 0.271323 0.189166 0.141950 0.183378 0.207441 2.859825 6.370854 3.008760 0.370199 0.639960 -0.570524 211.531891 0.085359 0.051068 0.071189 0.205228 0.251805 0.172224 0.132704 0.183550 0.206793 2.767118 5.071739 2.856470 0.417427 0.705281 -0.559341 126.529617 0.112845 0.070128 0.089844 0.224252 0.279491 0.208799 0.150685 0.195381 0.222459 2.011229 5.458570 2.103203 0.330937 0.611359 -0.516939 777.218079 27.630505
0.000000 0.107345 0.054741 0.081413 0.217520 0.286141 0.203875 0.140741 0.188585 0.209966 3.057593 6.605428 3.208261 0.339624 0.597815 -0.549609 160.743484 0.099762 0.056724 0.082143 0.208409 0.275175 0.197550 0.136670 0.186053 0.207018 3.376541 6.495410 3.496450 0.352552 0.593306 -0.532664 45.669365 0.123637 0.074414 0.099703 0.240707 0.308551 0.216901 0.157976 0.208466 0.235190 1.956480 4.518777 2.182482 0.325507 0.673106 -0.514621 660.217957 5.432669
0.000000 0.228750 0.070063 0.120388 0.299005 0.432630 0.382430 0.254070 0.271489 0.289349 3.265287 8.282757 3.851640 0.136701 0.188204 -0.565673 155.516953 0.215829 0.068325 0.116337 0.277270 0.415973 0.372753 0.243169 0.260040 0.275576 3.596424 8.060374 4.170592 0.124380 0.150424 -0.564572 36.066681 0.223107 0.088653 0.133338 0.315124 0.412495 0.360068 0.252430 0.291685 0.310323 1.546640 4.963625 2.118983 0.158974 0.269520 -0.515575 643.802368 3.181006
1.000000 0.150900 0.071916 0.105175 0.247669 0.333054 0.276853 0.179496 0.212416 0.233967 2.290075 6.858749 2.629020 0.230845 0.398692 -0.512551 360.841461 0.119805 0.098010 0.109631 0.219458 0.214142 0.169354 0.144718 0.199986 0.224138 1.991857 4.761383 2.167576 0.283803 0.620892 -0.322800 759.145447 0.125910 0.066400 0.106148 0.301819 0.242909 0.159444 0.176850 0.253544 0.285253 2.027928 4.334156 2.374349 0.402563 0.887005 -0.386741 448.854797 20.318642
1.000000 0.203105 0.108463 0.150197 0.257527 0.292611 0.220727 0.222834 0.230810 0.243967 3.305785 8.169114 3.695095 0.124496 0.190875 -0.337070 160.743500 0.091764 0.061658 0.076066 0.128276 0.175882 0.137116 0.106228 0.115481 0.127025 3.009590 6.387975 2.742183 0.165933 0.151994 -0.398169 748.138123 0.089287 0.042716 0.080653 0.247347 0.204273 0.126288 0.147153 0.207847 0.234004 2.527256 5.459280 2.559940 0.469530 0.857637 -0.436264 350.898834 5.432669
0.000000 0.040135 0.029600 0.055055 0.230263 0.158770 0.086603 0.089724 0.198446 0.223793 3.418191 7.139771 3.261418 0.704138 1.260219 -0.483866 165.414368 0.042895 0.037385 0.058674 0.224081 0.154200 0.084418 0.089251 0.194706 0.221775 3.079697 6.407373 2.926813 0.684131 1.251355 -0.452026 340.689209 0.049661 0.043302 0.068737 0.246320 0.169782 0.094624 0.103912 0.218183 0.244856 2.946774 6.638223 2.882211 0.664142 1.344731 -0.423848 667.598267 3.004626
0.000000 0.069371 0.042639 0.065695 0.253138 0.208133 0.125532 0.113371 0.205148 0.238440 2.958068 5.917778 2.980153 0.566440 1.105071 -0.525226 175.584259 0.056922 0.049336 0.072024 0.298588 0.199643 0.110758 0.107205 0.252585 0.291881 2.459177 5.688563 2.497568 0.673645 1.579076 -0.464834 343.208435 0.050193 0.043767 0.068629 0.303033 0.198440 0.105244 0.105511 0.258311 0.297842 2.940658 6.451809 3.042699 0.715535 1.682365 -0.484813 703.537354 15.023130
1.000000 0.127747 0.062039 0.093458 0.230484 0.229709 0.165397 0.140410 0.203260 0.227041 2.869181 6.637686 2.994679 0.280932 0.484413 -0.454503 203.300186 0.107869 0.079058 0.110237 0.269189 0.217487 0.148033 0.155481 0.260473 0.284919 1.823103 4.133852 1.953259 0.427838 0.941638 -0.327258 911.715393 0.055826 0.032979 0.071529 0.338096 0.182524 0.101847 0.109760 0.272034 0.320209 2.798097 6.052174 2.768945 0.716564 1.672782 -0.436895 457.691467 20.883274
0.000000 0.049556 0.033744 0.066406 0.239613 0.189705 0.113779 0.106785 0.206000 0.228473 2.972868 6.994562 2.845913 0.657827 1.222590 -0.482678 153.128601 0.045184 0.037201 0.063697 0.232517 0.169430 0.097368 0.097122 0.203944 0.228895 3.329453 6.666161 3.262119 0.675578 1.267152 -0.454149 317.124878 0.050877 0.045487 0.073513 0.262520 0.183082 0.105511 0.111765 0.230998 0.258816 2.970183 6.190203 3.112689 0.677213 1.436542 -0.423851 608.834839 1.666667
1.000000 0.115599 0.069326 0.092209 0.170222 0.162174 0.122064 0.140000 0.162873 0.176449 2.445746 5.501302 2.395463 0.194752 0.257806 -0.278655 115.247131 0.095634 0.066261 0.079341 0.119964 0.125303 0.102825 0.108036 0.111993 0.118812 2.796213 6.611864 2.309878 0.115076 0.067590 -0.226684 751.364868 0.084656 0.048146 0.081482 0.226431 0.161996 0.104325 0.141268 0.215701 0.237983 2.343009 4.736119 2.370727 0.434459 0.818775 -0.330872 364.677673 3.585646
0.000000 0.170454 0.070214 0.105801 0.254843 0.366566 0.290313 0.205575 0.228693 0.247089 2.711971 7.396510 3.124815 0.205419 0.338217 -0.548523 148.601990 0.123264 0.056904 0.090780 0.239137 0.315160 0.250135 0.163492 0.217961 0.239822 2.948865 6.187477 3.236195 0.325004 0.564144 -0.543000 164.158203 0.161687 0.073110 0.108884 0.243398 0.353916 0.300578 0.198557 0.227400 0.243052 1.934186 4.511607 2.270071 0.206157 0.341665 -0.534721 524.720459 6.152009
0.000000 0.088886 0.057846 0.086481 0.240884 0.287200 0.211014 0.138184 0.207843 0.229303 2.861493 7.165397 3.047264 0.461677 0.870922 -0.523739 154.307266 0.068075 0.046213 0.079054 0.260686 0.247117 0.163685 0.124746 0.226994 0.255710 3.043854 6.420344 3.222358 0.591696 1.213312 -0.513489 315.506073 0.081331 0.064324 0.093623 0.270624 0.246184 0.166467 0.137251 0.239048 0.264159 2.612031 5.495304 2.918931 0.541405 1.217137 -0.448964 610.778320 3.952847
0.000000 0.123004 0.061826 0.090110 0.234851 0.307057 0.232636 0.166835 0.203116 0.224140 2.605472 6.662107 2.838312 0.312123 0.561686 -0.547687 138.218201 0.075568 0.048119 0.078743 0.280541 0.256459 0.170262 0.132484 0.247593 0.282134 2.315557 5.218385 2.607671 0.579444 1.240598 -0.527994 152.634293 0.120056 0.071522 0.099081 0.256959 0.301645 0.228282 0.164742 0.229068 0.257481 1.900609 4.641961 2.252630 0.360337 0.728823 -0.510637 494.932068 54.354092
0.000000 0.125500 0.088903 0.108975 0.212792 0.275310 0.208747 0.161130 0.189616 0.209224 2.290699 5.625069 2.530007 0.259468 0.503453 -0.435030 132.484406 0.135127 0.116576 0.126160 0.211721 0.279660 0.217702 0.165333 0.187222 0.205538 2.006097 4.799479 2.247425 0.220787 0.499952 -0.372462 96.932556 0.097424 0.080265 0.104041 0.256292 0.250606 0.175828 0.149056 0.234600 0.265288 2.213158 4.536593 2.441347 0.444172 1.032101 -0.412901 676.665283 1.317616
0.000000 0.117710 0.059728 0.087546 0.194696 0.299282 0.248072 0.149519 0.173512 0.189108 3.060401 6.676133 3.254789 0.237029 0.361621 -0.542807 128.606369 0.098450 0.052406 0.079503 0.200879 0.279647 0.229352 0.129587 0.178628 0.198135 2.877933 5.637859 3.065472 0.325906 0.499812 -0.558093 83.169785 0.105692 0.066064 0.097516 0.255357 0.283374 0.218749 0.146149 0.232720 0.256890 2.136357 4.854804 2.416793 0.414692 0.861782 -0.491316 424.853607 30.923292
0.000000 0.195729 0.063402 0.107122 0.268948 0.393117 0.353607 0.225030 0.246497 0.261907 3.395118 8.316258 3.936147 0.150044 0.201517 -0.571715 127.960236 0.181274 0.059610 0.104744 0.267335 0.383587 0.339609 0.213924 0.250567 0.267935 3.421019 7.875607 3.929589 0.182039 0.267539 -0.576901 79.467796 0.180701 0.070427 0.111157 0.287259 0.384229 0.344104 0.220697 0.267118 0.285112 2.664719 6.546305 3.231382 0.197146 0.318026 -0.552354 421.710419 7.192782
0.000000 0.118539 0.051500 0.080837 0.208483 0.292537 0.231955 0.147727 0.183683 0.201303 3.178803 6.260644 3.409020 0.283643 0.413110 -0.567802 130.290161 0.091122 0.043033 0.071370 0.209296 0.262089 0.203938 0.126338 0.187275 0.209699 2.864786 5.615958 3.124033 0.392872 0.618821 -0.569276 87.972702 0.123245 0.070655 0.097781 0.240177 0.286632 0.226168 0.158542 0.220304 0.241577 2.154330 4.887246 2.448861 0.324439 0.607593 -0.492821 432.535736 14.631569
0.000000 0.172750 0.055176 0.091929 0.248572 0.364386 0.310604 0.209803 0.231532 0.245726 3.296770 7.781103 3.720659 0.182239 0.258927 -0.598230 129.052429 0.142756 0.047221 0.083448 0.245499 0.337285 0.286678 0.185431 0.229453 0.246253 3.329431 6.955068 3.745671 0.242607 0.356233 -0.613208 127.269585 0.171274 0.057870 0.094669 0.255456 0.372454 0.321527 0.213321 0.242180 0.257285 2.811207 7.292723 3.285201 0.207431 0.312388 -0.590556 455.141113 6.263874
0.000000 0.141642 0.050649 0.083548 0.212228 0.332871 0.283052 0.181528 0.203571 0.216906 3.256191 6.889753 3.653681 0.199468 0.261528 -0.598731 128.243637 0.127707 0.049779 0.084083 0.221867 0.317993 0.262836 0.172142 0.212786 0.227907 2.919672 6.557010 3.198795 0.269356 0.409430 -0.581756 84.939796 0.131784 0.060159 0.091436 0.227637 0.309067 0.254051 0.175811 0.221235 0.236851 2.692448 5.513751 3.022424 0.266690 0.435234 -0.543394 423.463348 5.335937
0.000000 0.202652 0.065835 0.110522 0.267000 0.412263 0.371883 0.237778 0.251871 0.266365 3.151933 8.911837 3.625078 0.137212 0.174812 -0.577267 128.712036 0.198543 0.066287 0.111588 0.269678 0.406291 0.363987 0.235328 0.258979 0.274247 3.080108 7.573438 3.629156 0.151830 0.209400 -0.569185 90.791702 0.202497 0.072704 0.117817 0.271998 0.404108 0.362792 0.242219 0.264712 0.280316 1.759318 6.759671 2.396101 0.146654 0.205907 -0.548718 426.025360 5.537858
0.000000 0.058668 0.056730 0.078507 0.270639 0.212241 0.112877 0.118016 0.225680 0.265538 2.301245 5.909547 2.396624 0.643831 1.484341 -0.461526 117.121277 0.058980 0.059738 0.080193 0.280361 0.204275 0.105621 0.114374 0.232751 0.275673 2.048576 5.770016 2.142897 0.655866 1.560689 -0.443442 446.886322 0.058877 0.061853 0.085724 0.317320 0.213465 0.112745 0.122476 0.270109 0.322097 2.287716 5.215510 2.432061 0.688136 1.820779 -0.427889 486.703552 3.384627
0.000000 0.087028 0.067500 0.083959 0.194299 0.238524 0.165305 0.124846 0.167611 0.190485 2.206906 6.061996 2.194777 0.386019 0.702046 -0.480797 140.018188 0.092811 0.077370 0.095889 0.222581 0.266397 0.181551 0.137747 0.190571 0.214101 3.075059 6.841911 3.274226 0.412332 0.869272 -0.469758 272.576630 0.081322 0.069672 0.094121 0.260309 0.243496 0.160757 0.134851 0.225382 0.255738 2.092376 4.789189 2.291292 0.523919 1.211300 -0.445337 729.357239 2.946278
0.000000 0.103134 0.058615 0.082305 0.198448 0.313131 0.239138 0.134264 0.172114 0.191827 3.102735 6.568697 3.456152 0.316047 0.507793 -0.583725 191.390808 0.045041 0.046837 0.079829 0.333449 0.161436 0.080093 0.110102 0.286760 0.336836 2.402327 6.341682 2.577437 0.761999 1.964897 -0.338245 753.208069 0.050902 0.042293 0.061501 0.182746 0.128093 0.073685 0.096606 0.162889 0.186704 2.477931 5.540581 2.382372 0.564282 0.900416 -0.351235 625.289368 1.863390
