# Class red_S1 blue_S1 green_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 NDVI_S1 LAI_S1 rain_S1 red_S2 blue_S2 green_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 NDVI_S2 LAI_S2 rain_S2 red_S3 blue_S3 green_S3 nir_S3 swir_1_S3 swir_2_S3 red_edge_1_S3 red_edge_2_S3 red_edge_3_S3 NDVI_S3 LAI_S3 rain_S3 slope
1.000000 0.130734 0.059247 0.091792 0.249050 0.264554 0.182391 0.169433 0.212909 0.235254 0.308036 0.547483 388.960144 0.079851 0.078755 0.096725 0.245872 0.153424 0.093073 0.126731 0.227552 0.252859 0.509129 1.203936 1109.409668 0.070809 0.041502 0.080224 0.304042 0.222189 0.130774 0.136296 0.254270 0.284801 0.623086 1.375503 369.833252 32.129242
1.000000 0.106063 0.053802 0.080222 0.215556 0.206572 0.150139 0.135850 0.185728 0.208674 0.340861 0.566671 521.047119 0.091022 0.096690 0.113663 0.318962 0.179469 0.104467 0.142827 0.278361 0.317452 0.555340 1.699152 1184.227539 0.062539 0.048410 0.080388 0.294338 0.175762 0.097000 0.121041 0.257289 0.296325 0.649182 1.485967 549.297913 42.573467
1.000000 0.273992 0.128085 0.188895 0.352956 0.391440 0.305877 0.301920 0.317137 0.336742 0.132052 0.250233 215.234833 0.190235 0.078220 0.126303 0.288092 0.344447 0.299807 0.225835 0.260250 0.279172 0.206299 0.394633 774.954712 0.130240 0.053042 0.098366 0.372716 0.261595 0.164728 0.198988 0.309499 0.350094 0.485788 1.174763 348.081238 16.738882
1.000000 0.148502 0.090954 0.117852 0.187742 0.231796 0.188803 0.158440 0.164204 0.174546 0.116701 0.139340 191.189560 0.084494 0.070368 0.074293 0.119627 0.176553 0.153803 0.097749 0.104872 0.115736 0.173124 0.170319 739.136353 0.070560 0.041198 0.073695 0.308050 0.192601 0.122103 0.121718 0.260326 0.293823 0.609398 1.352009 289.086975 4.487638
1.000000 0.164415 0.098481 0.129593 0.211183 0.257816 0.213072 0.177504 0.188565 0.201008 0.124069 0.166874 170.754761 0.118561 0.093731 0.104173 0.159866 0.229515 0.195459 0.133765 0.141166 0.155212 0.147502 0.209415 716.792603 0.144556 0.080031 0.121654 0.254350 0.234377 0.167249 0.189842 0.231608 0.251362 0.272364 0.535404 286.354858 6.066758
1.000000 0.166307 0.081543 0.120649 0.279469 0.353516 0.264992 0.202165 0.236423 0.260726 0.254329 0.501816 45.110928 0.118068 0.076849 0.115418 0.291621 0.270361 0.196020 0.167011 0.256802 0.283732 0.430004 1.001452 923.564880 0.067508 0.045086 0.068037 0.234423 0.197790 0.130952 0.113280 0.200995 0.229860 0.552909 1.057293 396.358643 10.279137
1.000000 0.184366 0.109758 0.143163 0.236664 0.293488 0.237267 0.201644 0.213500 0.228877 0.124285 0.194231 169.977112 0.110287 0.084454 0.094400 0.155657 0.217093 0.189068 0.130257 0.147175 0.161856 0.170598 0.221138 717.441040 0.076328 0.048152 0.064212 0.146429 0.180266 0.135982 0.098636 0.132650 0.148611 0.324394 0.404284 286.525757 3.773077
1.000000 0.165582 0.097530 0.128797 0.209737 0.254299 0.208217 0.180831 0.186379 0.198004 0.116861 0.152712 170.506805 0.137295 0.099556 0.114479 0.180939 0.271246 0.239451 0.154830 0.161399 0.175314 0.137052 0.191591 716.997070 0.115441 0.062521 0.121202 0.322300 0.208611 0.127870 0.195310 0.280171 0.304624 0.463415 1.052866 286.408569 1.863390
1.000000 0.122909 0.076142 0.096543 0.169679 0.241673 0.212361 0.138651 0.146766 0.160642 0.156484 0.194467 170.500336 0.141657 0.106477 0.122852 0.188207 0.251589 0.224374 0.159851 0.171286 0.185915 0.145381 0.235900 716.924255 0.141356 0.075319 0.130170 0.326031 0.246643 0.156963 0.215578 0.284196 0.310389 0.394604 0.917985 286.373901 3.173239
1.000000 0.150900 0.071916 0.105175 0.247669 0.333054 0.276853 0.179496 0.212416 0.233967 0.230845 0.398692 360.841461 0.119805 0.098010 0.109631 0.219458 0.214142 0.169354 0.144718 0.199986 0.224138 0.283803 0.620892 759.145447 0.125910 0.066400 0.106148 0.301819 0.242909 0.159444 0.176850 0.253544 0.285253 0.402563 0.887005 448.854797 20.318642
1.000000 0.039448 0.021690 0.037452 0.292999 0.152101 0.080901 0.078967 0.213989 0.269873 0.758963 1.564642 299.855225 0.033753 0.025409 0.040062 0.279424 0.128402 0.065760 0.073660 0.212377 0.270223 0.784468 1.602886 897.162964 0.023331 0.010222 0.025172 0.232018 0.119323 0.057819 0.065948 0.177456 0.219705 0.815188 1.326238 361.444214 8.353727
1.000000 0.152607 0.068359 0.104135 0.242428 0.297205 0.230885 0.179379 0.215361 0.233676 0.221433 0.361931 200.321793 0.096830 0.040985 0.066185 0.180636 0.180501 0.145572 0.125404 0.167646 0.184954 0.273116 0.360544 937.704529 0.062589 0.026899 0.076304 0.267888 0.162032 0.091855 0.127204 0.237402 0.265097 0.625290 1.199827 328.528564 2.124591
0.000000 0.063507 0.057545 0.092656 0.325486 0.206277 0.111400 0.138649 0.279222 0.322591 0.673003 1.740857 96.784958 0.071968 0.068616 0.097243 0.283706 0.197724 0.110266 0.140973 0.264734 0.305145 0.594488 1.477412 90.848457 0.060126 0.057623 0.091855 0.312776 0.185744 0.099807 0.135133 0.274852 0.318613 0.676796 1.721789 475.690247 1.590503
1.000000 0.175750 0.075773 0.114095 0.256257 0.323320 0.254401 0.205997 0.227310 0.245783 0.186743 0.305175 200.212738 0.088600 0.032819 0.053592 0.140139 0.157099 0.126100 0.108068 0.138785 0.154274 0.237377 0.226374 940.346741 0.061631 0.029229 0.055721 0.216078 0.177512 0.105340 0.103206 0.178268 0.203906 0.569418 0.888132 330.111847 4.750731
0.000000 0.167986 0.112824 0.143315 0.276851 0.357904 0.293801 0.215594 0.258600 0.281337 0.234625 0.555174 101.056953 0.173726 0.116124 0.145223 0.261740 0.348298 0.290590 0.213375 0.245850 0.267512 0.203159 0.438104 102.462189 0.086404 0.076711 0.099885 0.289985 0.227087 0.145573 0.138318 0.247182 0.284141 0.522903 1.328235 495.736816 1.666667
0.000000 0.115418 0.059121 0.078627 0.156183 0.260546 0.215919 0.137907 0.151458 0.165945 0.150092 0.144381 96.249763 0.119332 0.071301 0.086288 0.157158 0.258149 0.207875 0.140961 0.154576 0.172162 0.136807 0.137631 89.630997 0.096310 0.072413 0.085628 0.195078 0.214925 0.163404 0.136787 0.199104 0.227424 0.338955 0.608396 472.151398 1.666667
0.000000 0.165099 0.076106 0.116977 0.143334 0.045358 0.033017 0.186391 0.151411 0.163162 -0.071265 -0.246140 87.562363 0.120217 0.074279 0.094914 0.113470 0.053389 0.038597 0.132861 0.118299 0.126147 -0.028873 -0.165766 79.076393 0.170411 0.072401 0.113933 0.186299 0.035732 0.022594 0.190955 0.184973 0.198294 0.043003 -0.034742 455.579163 3.435921
0.000000 0.080207 0.061132 0.090525 0.268446 0.222805 0.136054 0.140052 0.236910 0.267770 0.533034 1.166033 91.123863 0.078052 0.068924 0.092396 0.266197 0.225833 0.135114 0.138820 0.236252 0.267757 0.546211 1.258418 85.236694 0.080627 0.085515 0.109011 0.321703 0.214147 0.122838 0.147178 0.287713 0.331487 0.602579 1.770727 475.607178 3.435921
0.000000 0.136169 0.074120 0.101627 0.214485 0.310416 0.226286 0.166622 0.196559 0.217537 0.220687 0.353995 79.850822 0.122707 0.087564 0.098592 0.177268 0.271807 0.202015 0.151521 0.170082 0.185294 0.181142 0.269541 68.774185 0.097433 0.065794 0.092071 0.222345 0.273514 0.182345 0.141054 0.208052 0.230562 0.382579 0.710600 559.809570 2.819929
0.000000 0.125821 0.087370 0.106784 0.225969 0.286961 0.225899 0.160853 0.191452 0.214766 0.277173 0.551196 133.825073 0.126012 0.107997 0.124518 0.239859 0.267363 0.200718 0.165565 0.212090 0.236433 0.304840 0.740414 316.083191 0.084017 0.079409 0.095083 0.243407 0.204364 0.145424 0.129432 0.208611 0.242267 0.485281 1.133141 671.406738 1.815578
0.000000 0.128413 0.088497 0.107596 0.230442 0.287698 0.213322 0.167589 0.200013 0.228103 0.284319 0.575728 126.696686 0.111408 0.094796 0.110449 0.215297 0.243140 0.177732 0.152858 0.188739 0.213744 0.317223 0.678161 322.425903 0.079344 0.084798 0.107096 0.295761 0.212714 0.128170 0.141104 0.259564 0.298916 0.579220 1.583196 638.611389 0.589256
1.000000 0.093740 0.065052 0.102413 0.339608 0.268601 0.174189 0.151891 0.280270 0.318562 0.567352 1.454498 624.704590 0.096856 0.080288 0.107542 0.303178 0.217591 0.136131 0.152226 0.277611 0.327871 0.515282 1.336888 1218.420654 0.063268 0.056158 0.096101 0.398697 0.187682 0.106697 0.141813 0.327987 0.382677 0.725812 2.118827 775.758301 15.953491
0.000000 0.202069 0.132123 0.163914 0.275829 0.405879 0.383783 0.234279 0.252448 0.272764 0.154791 0.327237 134.348541 0.193131 0.132937 0.164463 0.278540 0.409720 0.402168 0.231527 0.259441 0.284787 0.177222 0.391432 321.061768 0.133201 0.100968 0.126592 0.245155 0.304166 0.270389 0.176634 0.228273 0.253199 0.277304 0.635995 671.984253 2.790755
0.000000 0.111408 0.071924 0.091977 0.240189 0.331158 0.214096 0.156286 0.201888 0.231199 0.353114 0.706137 133.219147 0.097329 0.086949 0.099489 0.238980 0.275629 0.171328 0.142875 0.209523 0.237716 0.414934 0.988960 331.127808 0.059457 0.062955 0.083236 0.244301 0.153814 0.087706 0.106927 0.215958 0.244105 0.614976 1.364279 670.247070 3.113390
1.000000 0.203105 0.108463 0.150197 0.257527 0.292611 0.220727 0.222834 0.230810 0.243967 0.124496 0.190875 160.743500 0.091764 0.061658 0.076066 0.128276 0.175882 0.137116 0.106228 0.115481 0.127025 0.165933 0.151994 748.138123 0.089287 0.042716 0.080653 0.247347 0.204273 0.126288 0.147153 0.207847 0.234004 0.469530 0.857637 350.898834 5.432669
0.000000 0.112981 0.083000 0.099800 0.215871 0.270806 0.196856 0.150406 0.186622 0.210689 0.307943 0.611654 134.826935 0.090816 0.075627 0.093013 0.210492 0.237415 0.159239 0.134010 0.182698 0.203199 0.390586 0.777882 282.414734 0.052353 0.048192 0.075350 0.257140 0.193761 0.107606 0.111273 0.231347 0.264740 0.655264 1.396765 722.274536 1.317616
0.000000 0.118225 0.085067 0.104543 0.244275 0.307735 0.220114 0.161491 0.205458 0.231825 0.342738 0.739710 132.167572 0.084798 0.070358 0.094466 0.254275 0.236479 0.150011 0.133022 0.223210 0.253733 0.491341 1.121381 304.949707 0.082727 0.076624 0.097186 0.260078 0.233294 0.154616 0.131815 0.225919 0.259544 0.522896 1.211155 668.580566 4.750731
1.000000 0.140131 0.073558 0.104349 0.185588 0.242925 0.190798 0.162065 0.172641 0.185178 0.142263 0.165327 160.548828 0.080376 0.052220 0.066937 0.117004 0.159570 0.123824 0.096132 0.107343 0.119508 0.186199 0.156662 748.274780 0.090869 0.048357 0.075176 0.170136 0.181923 0.131565 0.115684 0.156941 0.177055 0.303700 0.412041 350.793365 3.726780
0.000000 0.102616 0.052289 0.073405 0.175500 0.231214 0.174228 0.132665 0.159722 0.175844 0.252531 0.332291 66.917297 0.127470 0.075123 0.095286 0.199750 0.250195 0.189962 0.157520 0.186205 0.205019 0.203189 0.304187 9.861980 0.105147 0.067255 0.090065 0.209707 0.212684 0.149237 0.144225 0.192626 0.212411 0.327518 0.581291 399.985107 2.357023
0.000000 0.150252 0.093339 0.123029 0.262119 0.339999 0.267962 0.181091 0.229037 0.256901 0.279016 0.612036 124.280624 0.148574 0.119819 0.142741 0.274023 0.293087 0.216960 0.187745 0.248092 0.275669 0.300728 0.769395 236.396454 0.114296 0.100846 0.125250 0.314360 0.274217 0.186202 0.166029 0.280067 0.320252 0.466930 1.329510 603.756958 4.327152
0.000000 0.172752 0.076529 0.119143 0.171778 0.060065 0.042135 0.197195 0.179662 0.192717 -0.007785 -0.131624 126.787148 0.177821 0.079237 0.120854 0.155487 0.040499 0.027697 0.198582 0.169391 0.180284 -0.072370 -0.255841 306.943817 0.189053 0.086696 0.128851 0.186031 0.044625 0.031917 0.212180 0.196117 0.209785 -0.005255 -0.128587 686.181213 12.651855
0.000000 0.210434 0.125445 0.164669 0.314305 0.384605 0.281771 0.250860 0.278433 0.304531 0.184026 0.414449 32.717758 0.157373 0.112632 0.149221 0.340038 0.332009 0.221834 0.216238 0.299712 0.329596 0.389623 1.053130 789.050598 0.071705 0.059340 0.094001 0.331283 0.239785 0.142795 0.140274 0.293942 0.350664 0.638555 1.648006 320.989410 131.985367
0.000000 0.150113 0.078949 0.109799 0.256606 0.328615 0.228710 0.187111 0.222122 0.244929 0.270201 0.519679 33.967670 0.109879 0.072757 0.101831 0.270040 0.275550 0.188414 0.157633 0.237397 0.264890 0.419971 0.923625 794.461792 0.068777 0.045469 0.079243 0.315169 0.246091 0.140617 0.136956 0.271585 0.310205 0.642972 1.495849 314.786804 55.381088
0.000000 0.082368 0.047087 0.073066 0.242528 0.236151 0.148825 0.128678 0.203465 0.230672 0.485714 0.917590 24.654974 0.075546 0.065244 0.089712 0.311762 0.212410 0.127337 0.132486 0.266038 0.306265 0.607257 1.529400 781.121216 0.031416 0.022663 0.047832 0.283800 0.171723 0.085139 0.087998 0.239298 0.283004 0.800905 1.648531 377.054016 51.105827
0.000000 0.100030 0.072372 0.082124 0.149371 0.270691 0.250078 0.120404 0.131125 0.145570 0.189694 0.233699 125.106232 0.111757 0.085941 0.104642 0.228704 0.284209 0.233174 0.147615 0.203210 0.226593 0.330880 0.675752 400.452667 0.071316 0.065083 0.085839 0.243395 0.175968 0.110510 0.116369 0.210037 0.241526 0.547919 1.173233 557.033325 2.635231
0.000000 0.089519 0.067332 0.090812 0.288695 0.281459 0.167291 0.150727 0.234374 0.274901 0.524169 1.229491 130.055344 0.064413 0.062540 0.081374 0.325594 0.240951 0.128016 0.121182 0.264056 0.323010 0.668525 1.752005 345.766296 0.069914 0.067554 0.090635 0.354432 0.240039 0.127476 0.132399 0.292647 0.355470 0.667093 1.888601 653.081848 0.589256
0.000000 0.236671 0.105126 0.157115 0.347693 0.397197 0.263459 0.283003 0.308949 0.333524 0.183116 0.373718 22.976025 0.125064 0.079763 0.135847 0.408319 0.315094 0.198149 0.207048 0.365830 0.411099 0.535505 1.554115 766.872192 0.074737 0.039412 0.074861 0.298922 0.259290 0.154610 0.147218 0.264330 0.293843 0.584806 1.240085 374.995361 54.778595
0.000000 0.403957 0.198000 0.286597 0.590356 0.589779 0.400412 0.484242 0.538788 0.574776 0.163167 0.431016 22.709616 0.187248 0.173580 0.258020 0.701727 0.435787 0.295157 0.297064 0.583524 0.662337 0.570110 2.822099 771.787415 0.178017 0.094212 0.166030 0.607774 0.406419 0.227972 0.276308 0.499814 0.558213 0.490938 1.626946 379.525421 151.346954
0.000000 0.153516 0.084100 0.116663 0.251009 0.310383 0.207875 0.201196 0.240765 0.266008 0.238040 0.451793 27.493279 0.118535 0.098429 0.121883 0.266504 0.259254 0.216963 0.159314 0.246615 0.276944 0.381470 0.978205 809.828125 0.065211 0.049122 0.084522 0.367449 0.231768 0.120665 0.142336 0.329882 0.390949 0.706546 1.849797 384.394135 127.149063
0.000000 0.059244 0.037998 0.047065 0.087078 0.142634 0.105937 0.079759 0.087530 0.096417 0.193940 0.099480 28.174976 0.077048 0.071114 0.097935 0.249530 0.206295 0.140095 0.130913 0.244386 0.271721 0.528280 1.222274 804.109985 0.045681 0.027128 0.045711 0.149401 0.142200 0.084702 0.087772 0.147901 0.173142 0.532582 0.650371 404.375244 59.933411
0.000000 0.112369 0.053516 0.076767 0.212476 0.253358 0.174811 0.145665 0.177569 0.197775 0.308863 0.508292 29.078354 0.085800 0.048600 0.073200 0.191800 0.246298 0.200299 0.119201 0.172200 0.189200 0.367532 0.578254 811.121582 0.046148 0.032881 0.067266 0.299656 0.168519 0.088186 0.109856 0.255728 0.292307 0.729318 1.580100 408.061096 28.296545
0.000000 0.088770 0.065476 0.085994 0.236506 0.247393 0.163573 0.140990 0.202379 0.230517 0.435477 0.880409 124.609406 0.066412 0.062929 0.088847 0.282936 0.204709 0.121335 0.125286 0.246370 0.287883 0.633014 1.519085 271.126831 0.048213 0.046121 0.077163 0.288034 0.172105 0.092961 0.118056 0.258980 0.298869 0.716344 1.665309 701.461304 2.975452
0.000000 0.140061 0.079211 0.103044 0.207416 0.386841 0.289413 0.164761 0.179836 0.195232 0.190717 0.291354 121.910515 0.089293 0.062318 0.091729 0.266352 0.280890 0.176150 0.141024 0.235517 0.264578 0.491698 1.061837 210.842560 0.110321 0.072863 0.099315 0.260061 0.307102 0.198542 0.157264 0.225516 0.251639 0.403200 0.866508 345.314453 3.535534
0.000000 0.175118 0.085388 0.124004 0.251885 0.416974 0.324807 0.208219 0.227887 0.244563 0.179306 0.300558 111.590378 0.097106 0.059976 0.094771 0.293070 0.286618 0.188353 0.150433 0.260137 0.292590 0.501565 1.114007 215.579483 0.117031 0.070669 0.107050 0.296735 0.313871 0.213281 0.170048 0.262454 0.292330 0.439375 0.998455 326.573059 3.435921
0.000000 0.141184 0.092855 0.112989 0.192252 0.352910 0.272316 0.160446 0.171183 0.183009 0.152153 0.223355 121.683998 0.098519 0.076455 0.097291 0.234496 0.277523 0.187090 0.137266 0.209082 0.233180 0.411919 0.863757 214.301819 0.111475 0.080161 0.104306 0.244764 0.291022 0.200137 0.154813 0.218893 0.240845 0.371078 0.791792 347.588989 3.435921
0.000000 0.146643 0.097968 0.124052 0.265291 0.337298 0.248708 0.191794 0.230595 0.258383 0.288025 0.641947 133.015823 0.123882 0.097685 0.117048 0.243538 0.308906 0.230432 0.168619 0.214060 0.238737 0.323175 0.724884 124.084404 0.092992 0.077568 0.100444 0.261700 0.244611 0.161818 0.143659 0.234464 0.268534 0.472212 1.100379 688.231628 2.946278
0.000000 0.125500 0.088903 0.108975 0.212792 0.275310 0.208747 0.161130 0.189616 0.209224 0.259468 0.503453 132.484406 0.135127 0.116576 0.126160 0.211721 0.279660 0.217702 0.165333 0.187222 0.205538 0.220787 0.499952 96.932556 0.097424 0.080265 0.104041 0.256292 0.250606 0.175828 0.149056 0.234600 0.265288 0.444172 1.032101 676.665283 1.317616
0.000000 0.177543 0.085061 0.123590 0.288994 0.453299 0.341935 0.217956 0.250331 0.274521 0.241056 0.476607 104.465546 0.080056 0.057479 0.096226 0.356735 0.291604 0.178833 0.143893 0.308355 0.357238 0.633474 1.673785 330.350189 0.088503 0.063974 0.105449 0.377056 0.304000 0.181816 0.163422 0.323444 0.371458 0.625084 1.714810 323.470612 3.925785
0.000000 0.132355 0.067466 0.093437 0.228130 0.325524 0.230998 0.164112 0.192235 0.211844 0.258678 0.437841 145.531128 0.079457 0.053403 0.074580 0.208000 0.256384 0.172975 0.114763 0.183195 0.205761 0.449570 0.800725 293.978912 0.072056 0.050260 0.079674 0.269478 0.228413 0.140750 0.123833 0.232259 0.263257 0.577306 1.237667 540.344116 3.088933
1.000000 0.112191 0.062065 0.090175 0.241063 0.285173 0.217603 0.147055 0.205575 0.228699 0.361530 0.686608 626.396301 0.059103 0.053803 0.086913 0.318879 0.185119 0.103996 0.124149 0.286830 0.330394 0.687675 1.730706 1221.311401 0.053819 0.045404 0.080524 0.344996 0.159336 0.083616 0.119354 0.287538 0.326965 0.731137 1.866444 775.663757 31.939613
0.000000 0.157600 0.088674 0.115764 0.222950 0.393144 0.300512 0.182005 0.195714 0.212219 0.171959 0.276660 136.119415 0.091222 0.062608 0.089456 0.254277 0.300869 0.206380 0.133089 0.226914 0.254775 0.470114 0.985808 270.464630 0.090733 0.062920 0.090296 0.285861 0.274259 0.170788 0.142700 0.245353 0.280025 0.520134 1.192154 375.738831 3.004626
0.000000 0.126279 0.062189 0.091318 0.213354 0.252337 0.178544 0.158228 0.188885 0.204965 0.255447 0.399908 144.333679 0.090454 0.056728 0.081447 0.209540 0.230382 0.175168 0.125763 0.191949 0.213800 0.395629 0.677557 492.179871 0.111511 0.099757 0.124813 0.291196 0.212336 0.137939 0.158729 0.264409 0.294078 0.446240 1.248528 440.626282 5.000000
0.000000 0.058668 0.056730 0.078507 0.270639 0.212241 0.112877 0.118016 0.225680 0.265538 0.643831 1.484341 117.121277 0.058980 0.059738 0.080193 0.280361 0.204275 0.105621 0.114374 0.232751 0.275673 0.655866 1.560689 446.886322 0.058877 0.061853 0.085724 0.317320 0.213465 0.112745 0.122476 0.270109 0.322097 0.688136 1.820779 486.703552 3.384627
0.000000 0.106107 0.060244 0.084141 0.226722 0.278553 0.198729 0.149108 0.191398 0.214380 0.358698 0.627901 201.217209 0.084610 0.059738 0.086907 0.274633 0.262969 0.172603 0.140056 0.240903 0.272693 0.527687 1.161778 112.557983 0.089890 0.063107 0.088286 0.262138 0.255650 0.174727 0.140738 0.229253 0.258215 0.483912 1.040766 750.664490 29.674156
0.000000 0.196496 0.100544 0.142654 0.279671 0.461791 0.368458 0.227143 0.250428 0.270029 0.173684 0.323183 107.978027 0.116988 0.072633 0.107549 0.280437 0.352356 0.248618 0.168555 0.251013 0.278903 0.406626 0.914619 319.367340 0.129525 0.080785 0.117608 0.314435 0.356558 0.247902 0.182643 0.276731 0.309029 0.417184 1.017449 327.755341 4.602234
0.000000 0.195228 0.097828 0.139807 0.276542 0.454745 0.368840 0.224349 0.245868 0.264181 0.161250 0.283458 105.298218 0.113565 0.064919 0.101448 0.274471 0.355513 0.256790 0.161266 0.248556 0.273610 0.415561 0.892161 329.408630 0.126040 0.080592 0.120774 0.337839 0.371971 0.253412 0.184790 0.295164 0.326700 0.451813 1.147650 328.472229 10.456932
0.000000 0.108826 0.053114 0.080675 0.256277 0.294823 0.193551 0.157998 0.212692 0.241469 0.397507 0.742016 217.359848 0.083774 0.051494 0.072993 0.223158 0.268954 0.184233 0.124268 0.186458 0.215182 0.447485 0.823625 142.594666 0.125366 0.079630 0.103870 0.257311 0.347613 0.254210 0.167578 0.221875 0.249082 0.339769 0.713164 830.108459 43.379372
0.000000 0.117408 0.055840 0.087759 0.232038 0.318588 0.263768 0.155980 0.197800 0.218775 0.324427 0.551473 103.945747 0.084416 0.050498 0.081334 0.251192 0.256391 0.197582 0.132041 0.220027 0.241738 0.496937 0.973172 333.508759 0.097003 0.063036 0.094592 0.280054 0.282510 0.218287 0.147551 0.240495 0.265645 0.479782 1.059626 330.161621 12.430362
